Title,Latitude,Longitude,Person,Category,Notes,Wikidata,Image,Copyright
Teddy Roosevelt Statue,29.4251261,-98.4860255,Theodore Roosevelt,President,,,,
Teddy Roosevelt Statue,40.1705621,-105.1037077,Theodore Roosevelt,President,,,,
Theodore Roosevelt Statue,40.7808472,-73.9728223,Theodore Roosevelt,President,,,,
Theodore Roosevelt Statue,40.8656883,-73.5320893,Theodore Roosevelt,President,,,,
Theodore Roosevelt Statue,46.913842,-103.5246199,Theodore Roosevelt,President,,,,
Theodore Roosevelt statue Young TR Enters the Arena,46.881958,-102.7845556,Theodore Roosevelt,President,,,,
Thomas A. Armstrong Statue,40.4520022,-80.0097174,Thomas A. Armstrong,Social Reformer,Labor Leader,,,
Thomas Brackett Reed Memorial,43.6500699,-70.2763472,Thomas Brackett Reed,Politician,,,,
Dr. Thomas E. Starzl statue,40.4449994,-79.9534571,Thomas E. Starzl,Scientist,,,,
Statue of Thomas E. Watson,33.7493387,-84.3895521,Thomas E. Watson,Politician,,,,
Young Thomas Edison,42.9979901,-82.4259197,Thomas Edison,Inventor,,,,
Thomas F. Bayard Statue,39.7647146,-75.5658494,Thomas F. Bayard,Politician,,,,
Thomas Gallaudet & Alice Cogswell Statue,38.9054864,-76.9951272,Thomas Gallaudet & Alice Cogswell,Other,Educator,,,
Gen. Thomas J. 'Stonewall' Jackson Statue,37.5392825,-77.4331287,Thomas J. “Stonewall” Jackson,Miltary,,,,
"Jefferson Monument (Louisville, Kentucky)",38.254393,-85.7594547,Thomas Jefferson,President,,,,
President Thomas Jefferson Statue,44.082076,-103.2323639,Thomas Jefferson,President,,,,
Thomas Jefferson Memorial,38.8814158,-77.0364657,Thomas Jefferson,President,,,,
Thomas Jefferson Statue,37.2700503,-76.7113012,Thomas Jefferson,President,,,,
Thomas Jefferson Statue,38.0360451,-78.5031804,Thomas Jefferson,President,,,,
Thomas Paine Monument,40.1495473,-74.7158103,Thomas Paine,Patriot,,,https://www.hmdb.org/Photos/15/Photo15405o.jpg?11252005,no copyright
Thomas Paine Park,40.7150321,-74.0026617,Thomas Paine,Patriot,,,,
Thomas Starr King Statue,37.772299,-122.4662777,Thomas Starr King,Other,Unitarian minister,,,
Thurgood Marshall Statue,38.979385,-76.4916965,Thurgood Marshall,Politician,,,,
Tim Horton Statue,42.877343,-78.8772611,Tim Horton,Sports,,,,
Timothy Demonbreun,36.1665471,-86.7764584,Timothy Demonbreun,Military,,,,
Tom Jernstedt Statue,39.7643009,-86.1598277,Tom Jernstedt,Sports,,,,
Tom L. Johnson Statue,41.5001459,-81.6941083,Tom L. Johnson,Industrialist,,,,
Tony DeMarco Statue,42.3625289,-71.0554701,Tony DeMarco,Sports,,,,
Toussaint Louverture Memorial Statue,25.83237,-80.196401,Toussaint Louverture,Military,,,,
President Ulysses S. Grant Statue,44.0804149,-103.2289911,Ulysses S. Grant,President,,,,
Ulysses S. Grant Memorial,38.8897762,-77.012924,Ulysses S. Grant,President,,,,
Ulysses S. Grant Monument,41.9175577,-87.6308118,Ulysses S. Grant,President,,,,
Ulysses S. Grant Statue,40.6766766,-73.9527686,Ulysses S. Grant,President,,,,
Commodore Uriah P. Levy Monument,39.9513296,-75.1484233,Uriah P. Levy,Military,,,,
Verlen Kruger Statue,42.8672991,-84.9100471,Verlen Kruger,Sports,Noteworthy,,,
Statue of Lenin,47.6512744,-122.3507443,Vladimir Lenin,Politician,,,,
Wade Hampton Statue,33.9999332,-81.0322893,Wade Hampton,Military,,,,
Sir Walter Raleigh Statue,35.7737511,-78.640784,Walter Raleigh,Explorer,,,,
Walter Sondheim Jr. Statue,39.2537509,-76.712806,Walter Sondheim Jr.,Social Reformer,,,,
President Warren Harding Statue,44.080619,-103.2234071,Warren Harding,President,,,,
President Warren Harding Statue,44.0810422028613,-103.232988584843,Warren Harding,President,,,,
Washington Duke Statue,36.0050704,-78.9147644,Washington Duke,Industrialist,,,,
Wayne Gretzky Statue,34.0435481,-118.2663056,Wayne Gretzky,Sports,,,,
Wee-Chi-Tah Statue,33.9230686,-98.4957133,Wee-Chi-Tah,Native American,,,,
Wendell Phillips Statue,42.3527069,-71.0683216,Wendell Phillips,Social Reformer,,,,
Sir William Blackstone Statue,38.8925287,-77.0159854,William Blackstone,Politician,,,,
William Bradford Statue,41.9572886,-70.6617957,William Bradford,Founder,,,,
William Donald Schaefer Statue,39.2843496,-76.6122204,William Donald Schaefer,Politician,,,,
William Ellery Channing Statue,42.352114,-71.07068,William Ellery Channing,Religious,,,,
William H. Pitsenbarger Statue,40.1358715,-84.2597514,William H. Pitsenbarger,Military,,,,
William Henry Harrison,38.6862932,-87.5241245,William Henry Harrison,President,,,,
William Henry Harrison Ohio's First President Statue,39.1040582,-84.5168971,William Henry Harrison,President,,,,
William H. Seward Monument,40.7414761,-73.9888322,William Henry Seward,Politician,,,,
William Henry Seward Statue,47.6318659,-122.3157327,William Henry Seward,Politician,,,,
Taft Memorial Carillon,38.8927554,-77.0110444,William Howard Taft,President,,,,
William Jasper Monument,32.0735432,-81.0939635,William Jasper,Military,,,,
William Jay Gaynor Memorial,40.6995633,-73.9905171,William Jay Gaynor,Politician,,,,
William Lanson Statue,41.3153519,-72.9268054,William Lanson,Scientist,Engineer. Noteworthy,,,
Commander William Lewis Herndon Marker,38.9822958,-76.4858667,William Lewis Herndon,Military,,,,
William Lloyd Garrison Memorial Statue,42.351662,-71.0790524,William Lloyd Garrison,Social Reformer,,,,
President William McKinley Statue,44.0810482,-103.2329912,William McKinley,President,,,,
William McKinley,39.9517381,-75.1632596,William McKinley,President,,,,
William McKinley Statue,41.65483,-83.537531,William McKinley,President,,,,
William McKinley Statue,39.9155716,-75.1720833,William McKinley,President,,,,
William Moultrie Monument,32.7697156,-79.9288959,William Moultrie,Politician,,,,
Justice WIlliam O Douglas Statue,38.9042055,-77.0595078,William O Douglas,Politician,,,,
William Oxley Thompson Statue,39.9993968,-83.0139345,William Oxley Thompson,Other,Educator,,,
William Penn,39.9446377,-75.1558239,William Penn,Founder,,,,
Governor William Smith Statue,37.53942,-77.4333894,William Smith,Politician,,,,
William Wells Statue,44.4807686,-73.2197343,William Wells,Military,,,,
Willie Stargell Statue,40.4475354,-80.0042345,Willie Stargell,Sports,,,,
Willie Thrower Memorial Statue,40.5684317,-79.753516,Willie Thrower,Sports,,,,
Wilma Rudolph Memorial Statue,36.5033074,-87.3711,Wilma Rudolph,Sports,,,,
Wilt Chamberlain Statue,39.9004219,-75.1711994,Wilt Chamberlain,Sports,,,,
Memorial to Major General Winfield S. Hancock,39.8213227,-77.2288737,Winfield S. Hancock,Military,,,,
Major General Winfield Scott Hancock Statue,38.8937155,-77.0222453,Winfield Scott Hancock,Military,,,,
President Woodrow Wilson Statue,44.0804166,-103.2234695,Woodrow Wilson,President,,,,
President Woodrow Wilson Statue,44.0808562680778,-103.233086485473,Woodrow Wilson,President,,,,
Wyatt Earp Statue,31.7148873,-110.0695746,Wyatt Earp,Policeman,,,,
York Statue,38.2586342,-85.75755,York,Explorer,https://en.wikipedia.org/wiki/York_(explorer),,,
President Zachary Taylor Statue,44.0808602,-103.2330902,Zachary Taylor,President,,,,
President Zachary Taylor Statue,44.0810046305947,-103.232727069459,Zachary Taylor,President,,,,
Zachary Taylor,44.5188642,-88.0176776,Zachary Taylor,President,,,,
Zachary Taylor National Cemetery,38.277599,-85.6424295,Zachary Taylor,President,,,,
Joseph Leidy Statue,39.9573943493125,-75.1710162856027,Joseph Leidy,Scientist,,,https://live.staticflickr.com/3409/3560765511_a1e198f1a6_b.jpg,no copyright
Thomas Fitzsimons,39.9579819452419,-75.1692400430919,Thomas Fitzsimons,Politician,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Tom_Fitzsimmons.JPG/1536px-Tom_Fitzsimmons.JPG,
General Thaddeus Kosciuszko Statue,38.9000051724455,-77.0353995029865,Thaddeus Kosciuszko,Military,,,https://www.timesherald.com/wp-content/uploads/migration/2016/06/c41216c175f28262492d9e09829ab30a.jpg?w=620,no copyright
Thomas Jefferson,39.9473742651135,-75.1584402557043,Thomas Jefferson,Politician,,,assets/images/jefferson-phl.jpg,
George Washington,39.9471734817068,-75.1531225136341,George Washington,Politician,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Washington_Square_Tomb_of_the_Unknown_Revolutionary_War_Soldier.jpg/1171px-Washington_Square_Tomb_of_the_Unknown_Revolutionary_War_Soldier.jpg,
George Washington,39.9490131523012,-75.1500194086031,George Washington,Politician,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/George_Washington_Statue%2C_Independence_Hall%2C_Aug_2019.jpg/1365px-George_Washington_Statue%2C_Independence_Hall%2C_Aug_2019.jpg,
Ben Franklin,39.948469136165,-75.149270280247,Ben Franklin,Politician,,,https://live.staticflickr.com/3143/2555215005_ecd11ac0e3_b.jpg,no copyright
